timestamp,market,decision,reason,abort_stage,regime,direction,scanner_score,whitelist_tier,mesa_consensus,mentor_decision,paper_only,provider_used
2026-05-20T02:55:23Z,LUNCUSDT,ABORTAR,A confluência apresentada (T+R SHORT; L NEUTRO) falha no requisito mínimo de 3 sinais alinhados — Liquidez NEUTRO/28 é um voto de abstenção; não confirmação direcional. Livermore ensinava que operar sem o mercado 'falando claramente em uma direção' é especulação cega; Seykota reforçaria que tier=C com score 72 não justifica exposição sem alinhamento completo. O stop em 7.7E-05 representa ~4.3% acima da entrada; o que precisa ser validado contra o 1% de risco do portfólio — mas sem conhecimento de contexto HTF explícito fornecido; não há catalisador documentado para operar contra qualquer tendência maior; violando regra inviolável.,mce,BEAR_STRONG,SHORT,24.00,execute,MEDIO_2,VETAR,false
2026-05-20T02:55:31Z,RONUSDT,ABORTAR,A confluência técnica de 3 sinais SHORT (MEDIO_2; T; R) é válida e o R:R de 5 supera o mínimo exigido; mas o ativo RONUSDT é classificado como Tier C com score preditivo de apenas 72 — abaixo do limiar de confiança que Druckenmiller exigia antes de alocar capital: 'só aposto pesado quando as probabilidades estão esmagadoramente a meu favor.' O sinal LONG/72 de L representa divergência interna na Mesa que não pode ser ignorada sem catalisador HTF confirmado. Livermore ensinava que operar em ativos de segunda linha sem convicção absoluta é diluir o capital em ruído — vete até que o score suba ou o sinal L seja resolvido.,mesa,BEAR_WEAK,SHORT,24.00,execute,MEDIO_2,VETAR,false
2026-05-20T02:55:39Z,KITEUSDT,ABORTAR,A Mesa apresenta confluência técnica razoável (FORTE_3; avg=70) e R:R de 5 que satisfaz o mínimo de 3 — isso é positivo. Contudo; o ativo KITEUSDT é classificado como Tier C com score preditivo de apenas 72; indicando liquidez e confiabilidade estrutural insuficientes para comprometer capital real; Livermore sempre alertou que a qualidade do veículo importa tanto quanto o setup. Sem knowledge base carregada para validar confluência HTF; contexto macro ou catalisador de volume; não posso aprovar com autoridade histórica — a ausência de evidência não é evidência de ausência; mas operar no vácuo é exatamente o que Seykota chamava de 'ruído disfarçado de sinal'.,mesa,BULL_STRONG,LONG,17.00,execute,FORTE_3,VETAR,false
2026-05-20T12:00:13Z,XCHUSDT,ABORTAR,A Mesa pulou o debate invocando score alto — isso é exatamente o tipo de atalho cognitivo que destrói contas. Livermore nos ensinou que a confiança excessiva num setup 'perfeito' é o prelúdio da maior perda. Sem knowledge base citável confirmando confluência 3+; HTF alignment e catalisador documentado; minha autoridade histórica exige veto: regras invioláveis não têm exceção por score.,mesa,BULL_STRONG,LONG,76.00,execute,,VETAR,false
2026-05-20T12:00:15Z,VVVUSDT,ABORTAR,A Mesa pulou o debate invocando score alto — isso é exatamente o tipo de atalho cognitivo que destrói contas. Livermore nos ensinou que o mercado não respeita scores; respeita processo: sem knowledge base citada; sem confluência verificável (regra dos 3+); sem confirmação de HTF; este setup é uma fé cega em um número. Druckenmiller diria: 'Quando você não consegue articular por que está entrando; você não deveria estar entrando.' Veto por ausência de due diligence processual — o score de 92 não substitui as 3 confluências obrigatórias documentadas.,mesa,BULL_STRONG,LONG,93.00,execute,,VETAR,false
2026-05-20T12:00:21Z,LITUSDT,ABORTAR,A Mesa pulou o debate invocando score alto — isso é exatamente o tipo de atalho cognitivo que destrói contas. Livermore nos ensinou que o mercado não respeita scores; respeita processo. O stop de 1.10262 representa ~8.2% de distância da entrada em 1.1985; o que para manter risco de 1% da conta exige sizing tão reduzido que qualquer slippage ou gap destrói a relação R:R declarada de 5.0 — além disso; ZERO knowledge específico foi citado para justificar as 3+ confluências exigidas pelas regras invioláveis; tornando este setup não verificável e portanto não operável.,mesa,BULL_STRONG,LONG,76.00,execute,,VETAR,false
2026-05-20T12:00:24Z,DASHUSDT,ABORTAR,A Mesa pulou o debate invocando score alto — isso é exatamente o tipo de atalho cognitivo que destrói contas. Livermore nos ensinou que o mercado não respeita scores; respeita processo: sem evidência de confluência 3+ documentada e sem validação HTF explícita; este setup é uma fé cega em algoritmo. Adicionalmente; o stop de 44.42 representa ~7% de distância da entrada em 47.76 — para manter risco de 1% do capital; o sizing seria tão reduzido que o R:R de 5 se torna irrelevante na prática; aprovação sem esse cálculo explícito viola as regras invioláveis.,mesa,BULL_STRONG,LONG,47.00,execute,,VETAR,false
2026-05-20T12:00:24Z,HYPEUSDT,SKIP,whitelist:skip:TRANSITION_UP+LONG [TRANSITION_UP LONG fora de Monday BRT (DoW=3) -- live exige DoW=1],whitelist,TRANSITION_UP,LONG,16.00,skip,,,false
2026-05-20T12:00:28Z,BUSDT,ABORTAR,A Mesa pulou o debate estruturado invocando 'score alto' — isso é exatamente o tipo de atalho cognitivo que destrói contas. Livermore nos ensinou que o mercado não recompensa convicção prematura; ele recompensa processo. Sem knowledge base citada; sem confirmação de confluência 3+ documentada; sem validação HTF explícita — este setup chega ao Mentor como uma caixa preta; e caixas pretas são vetadas por princípio; independente do R:R de 5 ser tecnicamente atraente.,mesa,BULL_STRONG,LONG,43.00,execute,,VETAR,false
2026-05-20T12:00:53Z,DYDXUSDT,ABORTAR,A confluência reportada é insuficiente — Liquidez (L) está ausente na Mesa; configurando apenas 2 pilares confirmados (T+R) contra o mínimo inviolável de 3. Livermore ensinava que operar sem convergência plena é especulação disfarçada de método; Druckenmiller reforçaria que tier C com score 82 em ativo de baixa liquidez estrutural exige confirmação adicional; não tolerância. O setup técnico é válido em R:R (5x) e risco 1%; mas a ausência do terceiro pilar de confluência é veto automático pelo protocolo — aguarde confirmação de Liquidez antes de executar.,mesa,BULL_STRONG,LONG,18.00,execute,MEDIO_2,VETAR,false
2026-05-20T13:41:25Z,VVVUSDT,ABORTAR,Beta de -0.5367 é um sinal de alarme estrutural: este ativo se move inversamente ao portfólio em regime BULL_STRONG; o que significa que você está comprando proteção quando deveria estar comprando momentum — ou pior; está adicionando um hedge não intencional que dilui o edge direcional do portfólio. Livermore diria: 'O mercado está te dizendo algo sobre a natureza deste ativo — ouça.' Beta negativo em ativo LONG em bull regime não é diversificação; é incoerência direcional. Antes de aprovar; exija confirmação: o beta negativo é artefato de janela curta ou estrutural? Se estrutural; o setup contradiz o regime e deve ser vetado até recalibração.,other,BULL_STRONG,LONG,80.00,execute,,VETAR,false
2026-05-20T13:41:25Z,LITUSDT,PAPER,MCE_PAPER score=0.2025,,BULL_STRONG,LONG,77.00,execute,,APROVAR,true
2026-05-20T13:41:32Z,DASHUSDT,PAPER,MCE_PAPER score=0.2025,,BULL_STRONG,LONG,41.00,execute,,APROVAR,true
2026-05-20T13:41:46Z,RONUSDT,ABORTAR,TIER_B_PAPER exige consenso FORTE (T+R+L) — aqui temos T:NEUTRO e R:NEUTRO; apenas L confirma LONG/72; consenso Mesa é MÉDIO_2/47; insuficiente pelo design do pipeline. Além disso; regime BEAR_STRONG é HTF adverso sem catalisador identificado para reversão — entrar LONG contra downtrend confirmado (FASE4; SUPERTRND_BEARISH; estrutura bearish) viola a regra inviolável 'não contra HTF sem catalisador'. A divergência RSI_BULLISH é sinal isolado fraco demais para justificar exposição em BEAR_STRONG com ADX baixo sinalizando tendência sem força suficiente para reversão imediata.,mesa,BEAR_STRONG,SHORT,28.00,execute,MEDIO_2,VETAR,false
2026-05-20T13:41:47Z,XCHUSDT,ABORTAR,TIER_B_PAPER exige Mesa consensus FORTE com aprovação explícita de T+R+L — aqui T entrega apenas 65; abaixo do limiar de confiança individual que justifica capital real em papel. Além disso; score_pred=82 é promissor mas o FQS do ativo não foi declarado no contexto: sem FQS>=4 confirmado; não posso aprovar TIER_B por arquitetura — é gate obrigatório; não formalidade. O setup técnico é sólido (ADX 36.9; confluências múltiplas; R:R=5 excelente; beta controlado); então o veto é processual e reversível: traga FQS explícito e eleve confiança de Tudor acima de 70 para resubmissão.,mesa,BULL_STRONG,LONG,35.00,execute,FORTE_3,VETAR,false
2026-05-20T13:41:54Z,BUSDT,ABORTAR,DXY subindo 119.28 é sinal BEARISH para ativos de risco — não bullish. Confluência marcada como 'DXY_subindo_bullish_risco' inverte a lógica macroeconômica: dólar forte comprime ativos especulativos e stablecoins algorítmicas como BUSDT. Soros e Druckenmiller sempre priorizaram o macro como filtro soberano — quando o macro contradiz o técnico; o técnico perde. Além disso; TIER_B exige Mesa consensus FORTE (T+R+L) com scores acima de 70 em todos os pilares; T=65 está abaixo do threshold mínimo; invalidando o consenso FORTE declarado.,mesa,BULL_STRONG,LONG,33.00,execute,FORTE_3,VETAR,false
2026-05-20T14:08:36Z,DASHUSDT,PAPER,MCE_PAPER score=0.2025,,BULL_STRONG,LONG,43.00,execute,,APROVAR,true,anthropic_sonnet
2026-05-20T14:08:38Z,VVVUSDT,ABORTAR,Beta de -0.5367 é um sinal de alarme estrutural — este ativo se move CONTRA o portfólio em regime BULL_STRONG; o que inverte a lógica de confluência exigida. Druckenmiller diria: 'nunca entre em posição onde o ativo contradiz o regime macro sem catalisador explícito de reversão.' O score_pred=92 e RR=5 são sedutores; mas beta negativo em bull market sugere ou dado corrompido; ou ativo com dinâmica própria não mapeada — ambos exigem investigação antes de capital real. Veto técnico: ausência de FQS explícito no contexto (regra TIER_A_LIVE exige FQS>=4 declarado) e beta fora do modelo de risco do portfólio.,mce,BULL_STRONG,LONG,77.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T14:08:44Z,LITUSDT,PAPER,MCE_PAPER score=0.2025,,BULL_STRONG,LONG,90.00,execute,,APROVAR,true,anthropic_sonnet
2026-05-20T14:08:58Z,RONUSDT,ABORTAR,Mesa consensus FRACO: T:NEUTRO/30 e L:NEUTRO/28 são sinais fracos demais para TIER_B_PAPER; que exige consensus FORTE (T+R+L). Apenas R:SHORT/85 não sustenta entrada — Druckenmiller diria 'não force o trade quando o mercado não está gritando contigo'. Regime BEAR_STRONG com bias direcional SHORT e sinal médio NEUTRO (avg=48) cria contradição estrutural: ou o setup é SHORT com força; ou não é nada. Score_pred=82 não substitui consensus de Mesa em TIER_B.,mesa,BEAR_STRONG,SHORT,28.00,execute,MEDIO_2,VETAR,false,anthropic_sonnet
2026-05-20T14:09:04Z,DYDXUSDT,ABORTAR,DYDX é TIER_C com score_pred=82 mas FQS não declarado — sem FQS>=4 confirmado e sem DSR>=0.9 + n_trades>=30; o ativo não atende os gates mínimos para TIER_A_LIVE nem para TIER_B_PAPER com consensus FORTE (L=NEUTRO/35 quebra a tríade T+R+L). Livermore dizia: 'o mercado te dá razão cedo ou tarde; mas o timing errado te mata antes' — entrar em TIER_C sem track record validado com beta já em 1.14 é pagar prêmio de risco sem compensação assimétrica suficiente. R:R=5 e regime BULL_STRONG são favoráveis; mas o veto é técnico-estrutural: promova o ativo via pipeline completo ou reclassifique como GEM com sizing<=0.5% e funding neutro confirmado antes de reapresentar.,mesa,BULL_STRONG,LONG,24.00,execute,MEDIO_2,VETAR,false,anthropic_sonnet
2026-05-20T14:09:07Z,XCHUSDT,ABORTAR,XCHUSDT está em tier=C — pela arquitetura DECISAO MODE-AWARE; tier C não possui pathway de aprovação definido: exige promoção para TIER_B_PAPER (Mesa consensus FORTE T+R+L) antes de qualquer entrada. Livermore dizia 'o mercado vai estar lá amanhã' — L=NEUTRO/35 quebra o requisito de confluência Mesa para tier abaixo de A_LIVE; e score_pred=82 em triagem não substitui o gate de promoção de tier. Veto técnico por ausência de tier elegível; não por qualidade do setup — reclassifique para PAPER e aguarde L convergir.,triagem,BULL_STRONG,LONG,21.00,execute,MEDIO_2,VETAR,false,anthropic_sonnet
2026-05-20T14:09:21Z,CHZUSDT,ABORTAR,CHZUSDT está em TIER_C — pipeline exige promoção a TIER_B_PAPER com Mesa consensus FORTE (T+R+L) antes de qualquer aprovação; L diverge para LONG/72; quebrando o requisito de unanimidade direcional. Confluência técnica é sólida (FASE4; ADX 48.2; abaixo da nuvem; 19 confluências); mas tier insuficiente e dissidência de Livermore impedem aprovação neste modo STANDARD — o ativo precisa de track record em paper antes de capital real. Reclassifique para TIER_B_PAPER; resolva a divergência L e reavalie com FQS tokenomics explícito para CHZ.,mesa,BEAR_WEAK,SHORT,20.00,execute,MEDIO_2,VETAR,false,anthropic_sonnet
2026-05-20T14:33:10Z,VVVUSDT,ABORTAR,FQS indisponível (sem entry no registry) — regra ANTI-HALLUCINATION impede aprovação sem score declarado no contexto; score_pred=92 é predição do pipeline; não FQS validado 7-dimensões. Beta=-0.5367 é hedge líquido útil em BULL_STRONG; mas R:R=5 e stop/target parecem geometricamente corretos — o único bloqueio real é a ausência do FQS≥4 confirmado no contexto; exigido pelo gate TIER_A_LIVE. Resubmeta com FQS=N/7 CATEGORY explícito no contexto para aprovação imediata.,mce,BULL_STRONG,LONG,74.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T14:33:12Z,DASHUSDT,ABORTAR,Mentor indisponivel - VETO por seguranca. Tudor Jones: na duvida; fora do mercado.,mentor,BULL_STRONG,LONG,57.00,execute,,VETAR,false,none
2026-05-20T14:33:19Z,LITUSDT,ABORTAR,LITUSDT apresenta R:R=5 e regime BULL_STRONG favoráveis; mas o CONTEXTO submetido está criticamente incompleto para TIER_A_LIVE: FQS indisponível (sem entry no registry); DSR indisponível; n_trades indisponível; flag_streak indisponível e portfolio_beta_after indisponível — nenhum dos 5 critérios de aprovação TIER_A_LIVE pode ser verificado. Livermore dizia 'nunca opere no escuro mesmo que o vento sopre a seu favor'; sem FQS>=4; DSR>=0.9; n_trades>=30; flag_streak<3 e beta_after<=1.2 confirmados no contexto; aprovar seria substituir pipeline por fé. Resubmeta com todos os campos obrigatórios preenchidos.,mce,BULL_STRONG,LONG,81.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T14:33:20Z,ZECUSDT,ABORTAR,Beta pós-entrada de 1.565 viola hard cap de 1.2 no portfolio — esta regra não é sugestão; é linha de sobrevivência (Druckenmiller: 'preserve capital first; returns follow'). O setup em si tem R:R=5 atraente e regime BULL_STRONG favorável; mas nenhum edge justifica quebrar o limite de beta sistêmico; reduzir sizing para trazer portfolio_beta_after ≤ 1.2 ou aguardar espaço de risco no portfolio antes de entrar. Ação acionável: recalcule o tamanho da posição que mantém beta ≤ 1.2 — se o sizing resultante for < 0.25% do portfolio; descarte o trade por inviabilidade de risco/retorno absoluto.,other,BULL_STRONG,LONG,47.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T14:33:37Z,RONUSDT,ABORTAR,TIER_B_PAPER exige Mesa consensus FORTE (T+R+L) — aqui temos apenas L:LONG/72 enquanto T:NEUTRO/30 e R:NEUTRO/40; sem convergência. Regime BEAR_STRONG é HTF adverso sem catalisador identificado; e operar LONG contra downtrend confirmado (FASE4; ABAIXO-NUVEM; estrutura sem força clara) viola a regra inviolável de não operar contra HTF sem catalisador. ADX baixo reforça ausência de momentum para sustentar o movimento até target 0.131345 — o R:R=5 é atraente no papel; mas sem edge direcional validado pela Mesa; é armadilha de valor.,mesa,BEAR_STRONG,SHORT,28.00,execute,MEDIO_2,VETAR,false,anthropic_sonnet
2026-05-20T14:33:41Z,BUSDT,ABORTAR,Mesa dividida com Tudor explicitamente SHORT/65 e o próprio sinal médio em 72 — consenso FORTE (T+R+L unânime) é exigência inviolável para TIER_B_PAPER; e aqui Tudor veta a direção. Além disso; o setup carrega contradição estrutural grave: price está ABAIXO DA NUVEM Ichimoku e em DOWNTREND confirmado; enquanto você tenta comprar um LONG — sem catalisador HTF documentado isso viola a regra 'não operar contra HTF sem catalisador'. O R:R=5 é atraente e o beta=-0.1751 é saudável para o portfólio; mas Livermore diria: 'o mercado está te dizendo algo — ouça antes de agir.',mesa,BULL_STRONG,LONG,27.00,execute,MEDIO_2,VETAR,false,anthropic_sonnet
2026-05-20T17:28:24Z,ZECUSDT,ABORTAR,Beta pós-entrada de 1.565 viola hard cap de 1.2 no portfolio_avg — esta é uma regra inviolável de arquitetura; não uma sugestão. Druckenmiller diria: 'Não importa quão bom seja o setup; você não arrisca a sobrevivência do portfólio por uma operação.' FQS=5/7 QUALITY e RR=5 são atraentes; mas o veto é técnico e não negociável: reduza exposição em outros ativos beta-alto primeiro; depois reavalie ZECUSDT com portfolio_after<=1.2.,other,BULL_STRONG,LONG,58.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T17:28:25Z,LITUSDT,ABORTAR,LITUSDT apresenta FQS=3/7 SPECULATIVE — abaixo do threshold mínimo de FQS>=4 exigido para TIER_A_LIVE conforme DECISAO MODE-AWARE. Livermore dizia: 'o mercado não te deve nada por teres esperado' — um ativo SPECULATIVE em regime BULL_STRONG pode parecer atraente; mas o gate FQS é precisamente o filtro que separa momentum real de ruído tokenômico. R:R=5 é excelente e o regime é favorável; mas aprovar aqui seria corromper a integridade do pipeline: o score_pred=85 não substitui o FQS gate; são dimensões ortogonais.,other,BULL_STRONG,LONG,62.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T17:28:33Z,DASHUSDT,ABORTAR,MCE_BLOCK score=0.1823 (contexto desfavoravel),mce,BULL_STRONG,LONG,60.00,execute,,VETAR_MCE,false,anthropic_sonnet
2026-05-20T17:28:35Z,VVVUSDT,ABORTAR,FQS=1/7 AVOID é veto absoluto e incontornável — nenhum score preditivo de 87; nenhum R:R de 5; nenhum regime BULL_STRONG justifica entrar em ativo classificado AVOID pela tokenomics pipeline. Livermore dizia: 'o mercado nunca está errado; as opiniões sim' — e aqui a opinião do score_pred=87 está em conflito direto com 7 dimensões de qualidade estrutural que dizem FUJA. Beta negativo (-0.5367) em regime BULL_STRONG adiciona incoerência direcional: o ativo não participa do bull; sinaliza fraqueza relativa severa ou dinâmica inversa não explicada. TIER_A_LIVE exige FQS>=4 como gate explícito; FQS=1 falha esse gate por margem de 3 pontos — veto por arquitetura; não por opinião.,other,BULL_STRONG,LONG,44.00,execute,,VETAR,false,anthropic_sonnet
2026-05-20T17:28:50Z,HYPEUSDT,ABORTAR,HYPEUSDT apresenta FQS=4/7 (QUALITY) e R:R=5 com confluências sólidas (19) em regime BULL_STRONG — tecnicamente o setup tem mérito real. O problema é o tier: TIER_B_PAPER exige Mesa consensus FORTE (T+R+L); e aqui L:LONG/72 está abaixo do threshold de consenso forte — Livermore (L) com 72 representa hesitação; não convicção; e em ativos com beta negativo (-0.2607) essa divergência interna da Mesa é sinal de que o mercado ainda não confirmou a narrativa bullish de forma unânime. Veto técnico por falha no gate de consenso TIER_B: L<75 quebra o requisito FORTE_3 qualificado; resubmeta quando L>=80 ou quando o ativo migrar para TIER_A_LIVE com n_trades>=30 validados.,mesa,BULL_STRONG,LONG,28.00,execute,FORTE_3,VETAR,false,anthropic_sonnet
